time, resource, consumer1, consumer2, toxin, environment
95.651, 37, 5, 22, 72, -1
95.673, 37, 5, 22, 71, -1
95.707, 37, 5, 22, 72, -1
95.714, 37, 6, 22, 72, -1
95.755, 37, 6, 22, 73, -1
95.772, 37, 5, 22, 73, -1
95.778, 37, 5, 22, 72, -1
95.781, 37, 5, 21, 72, -1
95.802, 37, 5, 20, 72, -1
95.828, 37, 5, 19, 72, -1
95.849, 36, 5, 19, 72, -1
95.858, 36, 5, 19, 72, 1
95.870, 36, 5, 19, 73, 1
95.899, 36, 5, 19, 72, 1
95.928, 36, 5, 19, 72, -1
95.935, 35, 5, 19, 72, -1
95.939, 34, 5, 19, 72, -1
95.944, 34, 5, 18, 72, -1
95.951, 35, 5, 18, 72, -1
96.001, 35, 5, 18, 72, 1
96.001, 36, 5, 18, 72, 1
96.004, 36, 5, 17, 72, 1
96.008, 36, 5, 18, 72, 1
96.013, 36, 5, 18, 72, -1
96.019, 36, 5, 18, 71, -1
96.027, 36, 5, 18, 70, -1
96.040, 36, 5, 18, 70, 1
96.042, 36, 4, 18, 70, 1
96.059, 36, 4, 18, 69, 1
96.071, 36, 4, 18, 69, -1
96.103, 36, 4, 18, 68, -1
96.115, 36, 4, 18, 69, -1
96.129, 36, 4, 18, 68, -1
96.191, 36, 4, 17, 68, -1
96.208, 36, 4, 18, 68, -1
96.229, 35, 4, 18, 68, -1
96.237, 35, 4, 17, 68, -1
96.241, 34, 4, 17, 68, -1
96.264, 33, 4, 17, 68, -1
96.278, 33, 4, 18, 68, -1
96.305, 33, 4, 18, 68, 1
96.311, 34, 4, 18, 68, 1
96.312, 35, 4, 18, 68, 1
96.319, 36, 4, 18, 68, 1
96.363, 36, 4, 18, 69, 1
96.366, 37, 4, 18, 69, 1
96.373, 38, 4, 18, 69, 1
96.377, 39, 4, 18, 69, 1
96.397, 39, 4, 18, 70, 1
96.434, 40, 4, 18, 70, 1
96.434, 40, 4, 18, 69, 1
96.437, 41, 4, 18, 69, 1
96.464, 42, 4, 18, 69, 1
96.465, 43, 4, 18, 69, 1
96.487, 44, 4, 18, 69, 1
96.498, 44, 4, 18, 69, -1
96.500, 44, 5, 18, 69, -1
96.509, 44, 5, 18, 69, 1
96.519, 44, 4, 18, 69, 1
96.524, 44, 4, 17, 69, 1
96.525, 44, 4, 17, 70, 1
96.536, 44, 4, 17, 69, 1
96.552, 43, 4, 17, 69, 1
96.557, 43, 4, 17, 70, 1
96.564, 43, 4, 17, 70, -1
96.580, 43, 4, 17, 71, -1
96.637, 43, 4, 17, 71, 1
96.653, 44, 4, 17, 71, 1
96.661, 45, 4, 17, 71, 1
96.670, 45, 4, 16, 71, 1
96.674, 46, 4, 16, 71, 1
96.690, 46, 4, 16, 72, 1
96.750, 46, 4, 16, 72, -1
96.789, 46, 4, 16, 73, -1
96.792, 46, 4, 16, 74, -1
96.793, 45, 4, 16, 74, -1
96.794, 44, 4, 16, 74, -1
96.834, 43, 4, 16, 74, -1
96.841, 43, 4, 16, 73, -1
96.942, 43, 4, 16, 74, -1
96.950, 42, 4, 16, 74, -1
96.996, 42, 4, 16, 75, -1
96.996, 43, 4, 16, 75, -1
97.007, 44, 4, 16, 75, -1
97.009, 43, 4, 16, 75, -1
97.034, 43, 4, 16, 76, -1
97.072, 43, 4, 16, 75, -1
97.084, 43, 4, 16, 75, 1
97.089, 42, 4, 16, 75, 1
97.094, 41, 4, 16, 75, 1
97.094, 42, 4, 16, 75, 1
97.103, 42, 4, 16, 74, 1
97.109, 42, 4, 17, 74, 1
97.113, 42, 4, 16, 74, 1
97.123, 42, 4, 16, 75, 1
97.168, 42, 4, 16, 74, 1
97.173, 42, 4, 16, 73, 1
97.173, 43, 4, 16, 73, 1
97.178, 43, 4, 17, 73, 1
97.182, 44, 4, 17, 73, 1
97.188, 44, 4, 18, 73, 1
97.197, 44, 4, 18, 72, 1
97.209, 44, 4, 18, 72, -1
97.246, 44, 4, 18, 71, -1
97.248, 44, 4, 19, 71, -1
97.260, 44, 4, 19, 72, -1
97.262, 44, 4, 19, 71, -1
97.265, 44, 4, 19, 71, 1
97.268, 45, 4, 19, 71, 1
97.275, 46, 4, 19, 71, 1
97.286, 46, 4, 18, 71, 1
97.287, 45, 4, 18, 71, 1
97.290, 44, 4, 18, 71, 1
97.301, 45, 4, 18, 71, 1
97.330, 45, 4, 18, 72, 1
97.354, 46, 4, 18, 72, 1
97.370, 45, 4, 18, 72, 1
97.370, 44, 4, 18, 72, 1
97.387, 44, 4, 18, 73, 1
97.395, 43, 4, 18, 73, 1
97.400, 42, 4, 18, 73, 1
97.402, 42, 4, 18, 74, 1
97.439, 41, 4, 18, 74, 1
97.446, 40, 4, 18, 74, 1
97.477, 40, 4, 18, 75, 1
97.479, 40, 4, 18, 74, 1
97.480, 41, 4, 18, 74, 1
97.481, 42, 4, 18, 74, 1
97.484, 41, 4, 18, 74, 1
97.486, 40, 4, 18, 74, 1
97.498, 39, 4, 18, 74, 1
97.501, 39, 4, 18, 74, -1
97.510, 39, 4, 19, 74, -1
97.535, 39, 4, 20, 74, -1
97.546, 39, 4, 20, 75, -1
97.549, 39, 4, 20, 76, -1
97.610, 39, 4, 20, 75, -1
97.623, 39, 4, 21, 75, -1
97.644, 39, 4, 21, 75, 1
97.700, 39, 4, 20, 75, 1
97.721, 39, 4, 20, 76, 1
97.728, 40, 4, 20, 76, 1
97.736, 39, 4, 20, 76, 1
97.771, 39, 4, 20, 75, 1
97.777, 40, 4, 20, 75, 1
97.785, 39, 4, 20, 75, 1
97.809, 39, 4, 19, 75, 1
97.810, 40, 4, 19, 75, 1
97.829, 40, 4, 19, 75, -1
97.847, 40, 4, 18, 75, -1
97.856, 40, 4, 18, 75, 1
97.864, 40, 4, 18, 76, 1
97.898, 41, 4, 18, 76, 1
97.902, 41, 4, 18, 75, 1
97.913, 41, 3, 18, 75, 1
97.918, 40, 3, 18, 75, 1
97.921, 40, 3, 18, 75, -1
97.949, 40, 3, 17, 75, -1
97.949, 40, 3, 18, 75, -1
97.956, 40, 3, 18, 74, -1
97.994, 39, 3, 18, 74, -1
97.996, 39, 3, 18, 73, -1
98.030, 38, 3, 18, 73, -1
98.037, 38, 3, 18, 74, -1
98.049, 38, 3, 18, 75, -1
98.053, 37, 3, 18, 75, -1
98.086, 36, 3, 18, 75, -1
98.099, 36, 3, 18, 76, -1
98.100, 36, 3, 18, 77, -1
98.141, 36, 3, 18, 78, -1
98.152, 36, 3, 18, 77, -1
98.183, 36, 3, 18, 78, -1
98.184, 35, 3, 18, 78, -1
98.190, 36, 3, 18, 78, -1
98.197, 35, 3, 18, 78, -1
98.198, 35, 3, 18, 79, -1
98.201, 34, 3, 18, 79, -1
98.235, 34, 3, 18, 78, -1
98.238, 34, 3, 18, 77, -1
98.270, 34, 3, 18, 78, -1
98.275, 34, 3, 18, 77, -1
98.324, 33, 3, 18, 77, -1
98.357, 33, 3, 18, 77, 1
98.408, 33, 3, 18, 76, 1
98.439, 33, 3, 18, 77, 1
98.449, 34, 3, 18, 77, 1
98.493, 34, 3, 18, 76, 1
98.509, 34, 3, 18, 75, 1
98.527, 34, 3, 18, 76, 1
98.545, 34, 3, 18, 75, 1
98.566, 34, 3, 18, 75, -1
98.571, 33, 3, 18, 75, -1
98.623, 32, 3, 18, 75, -1
98.626, 32, 3, 18, 76, -1
98.629, 32, 3, 18, 77, -1
98.642, 32, 3, 18, 77, 1
98.652, 32, 3, 18, 78, 1
98.728, 33, 3, 18, 78, 1
98.745, 34, 3, 18, 78, 1
98.751, 35, 3, 18, 78, 1
98.753, 35, 3, 18, 79, 1
98.777, 35, 3, 18, 78, 1
98.809, 35, 3, 18, 79, 1
98.869, 36, 3, 18, 79, 1
98.872, 35, 3, 18, 79, 1
98.885, 35, 3, 18, 80, 1
98.896, 34, 3, 18, 80, 1
98.912, 34, 3, 18, 81, 1
98.973, 35, 3, 18, 81, 1
98.975, 35, 3, 18, 82, 1
98.977, 35, 3, 18, 83, 1
99.031, 35, 3, 19, 83, 1
99.033, 36, 3, 19, 83, 1
99.042, 36, 3, 19, 82, 1
99.045, 35, 3, 19, 82, 1
99.063, 35, 3, 19, 83, 1
99.066, 34, 3, 19, 83, 1
99.089, 33, 3, 19, 83, 1
99.090, 33, 3, 19, 83, -1
99.106, 33, 3, 19, 84, -1
99.110, 33, 3, 20, 84, -1
99.124, 34, 3, 20, 84, -1
99.125, 35, 3, 20, 84, -1
99.136, 35, 3, 19, 84, -1
99.153, 35, 3, 18, 84, -1
99.159, 35, 3, 18, 85, -1
99.165, 35, 2, 18, 85, -1
99.180, 36, 2, 18, 85, -1
99.185, 36, 2, 18, 85, 1
99.216, 36, 2, 18, 84, 1
99.239, 36, 2, 18, 84, -1
99.266, 36, 2, 18, 83, -1
99.292, 36, 2, 18, 82, -1
99.335, 35, 2, 18, 82, -1
99.352, 36, 2, 18, 82, -1
99.361, 36, 2, 17, 82, -1
99.401, 35, 2, 17, 82, -1
99.426, 35, 2, 17, 81, -1
99.475, 35, 2, 18, 81, -1
99.529, 34, 2, 18, 81, -1
99.556, 33, 2, 18, 81, -1
99.619, 33, 2, 17, 81, -1
99.629, 33, 2, 17, 80, -1
99.633, 33, 2, 17, 79, -1
99.640, 33, 2, 17, 79, 1
99.644, 33, 2, 17, 80, 1
99.659, 33, 2, 17, 80, -1
99.674, 32, 2, 17, 80, -1
99.675, 32, 2, 17, 81, -1
99.702, 33, 2, 17, 81, -1
99.719, 33, 2, 17, 81, 1
99.763, 33, 2, 18, 81, 1
99.771, 33, 2, 18, 80, 1
99.777, 32, 2, 18, 80, 1
99.794, 33, 2, 18, 80, 1
99.796, 34, 2, 18, 80, 1
99.799, 34, 2, 18, 81, 1
99.842, 34, 2, 18, 82, 1
99.855, 34, 2, 18, 82, -1
99.881, 34, 2, 18, 81, -1
99.900, 34, 2, 18, 82, -1
99.924, 34, 2, 18, 83, -1
99.932, 35, 2, 18, 83, -1
99.935, 35, 2, 17, 83, -1
99.950, 35, 2, 17, 84, -1
99.959, 34, 2, 17, 84, -1
99.960, 34, 2, 17, 85, -1
99.975, 33, 2, 17, 85, -1
100.003, 33, 3, 17, 85, -1
100.019, 33, 3, 17, 86, -1
100.051, 33, 3, 17, 86, 1
100.060, 34, 3, 17, 86, 1
100.068, 34, 3, 17, 85, 1
100.087, 35, 3, 17, 85, 1
100.095, 34, 3, 17, 85, 1
100.097, 34, 3, 17, 84, 1
100.114, 34, 3, 17, 84, -1
100.120, 34, 3, 17, 83, -1
100.124, 34, 3, 17, 84, -1
100.167, 35, 3, 17, 84, -1
100.217, 35, 3, 17, 85, -1
100.217, 35, 3, 17, 84, -1
100.240, 35, 3, 17, 85, -1
100.244, 35, 3, 17, 84, -1
100.271, 35, 3, 17, 83, -1
100.278, 35, 3, 17, 82, -1
100.279, 35, 3, 18, 82, -1
100.279, 35, 3, 18, 83, -1
100.285, 36, 3, 18, 83, -1
100.297, 35, 3, 18, 83, -1
100.301, 35, 3, 18, 83, 1
100.353, 36, 3, 18, 83, 1
100.397, 37, 3, 18, 83, 1
100.408, 37, 3, 18, 83, -1
100.410, 37, 3, 19, 83, -1
100.450, 37, 3, 19, 83, 1
100.464, 36, 3, 19, 83, 1
100.469, 36, 3, 19, 84, 1
100.472, 36, 3, 20, 84, 1
100.481, 37, 3, 20, 84, 1
100.526, 38, 3, 20, 84, 1
100.534, 38, 3, 20, 83, 1
100.582, 39, 3, 20, 83, 1
100.597, 39, 3, 20, 83, -1
100.604, 39, 3, 20, 83, 1
100.636, 39, 3, 20, 84, 1
100.642, 39, 3, 19, 84, 1
100.652, 40, 3, 19, 84, 1
100.678, 40, 3, 20, 84, 1
100.690, 40, 3, 20, 85, 1
100.690, 40, 3, 20, 86, 1
100.691, 40, 3, 20, 85, 1
100.701, 41, 3, 20, 85, 1
100.705, 41, 4, 20, 85, 1
100.717, 41, 4, 20, 85, -1
100.753, 42, 4, 20, 85, -1
100.758, 42, 4, 20, 86, -1
100.801, 41, 4, 20, 86, -1
100.805, 41, 4, 20, 86, 1
100.814, 42, 4, 20, 86, 1
100.836, 43, 4, 20, 86, 1
100.837, 43, 4, 19, 86, 1
100.844, 43, 4, 19, 85, 1
100.850, 42, 4, 19, 85, 1
100.851, 42, 4, 19, 84, 1
100.859, 42, 4, 19, 84, -1
100.863, 42, 4, 19, 85, -1
100.885, 42, 4, 20, 85, -1
100.920, 42, 4, 20, 86, -1
100.920, 42, 4, 20, 87, -1
100.939, 41, 4, 20, 87, -1
100.945, 40, 4, 20, 87, -1
100.951, 40, 4, 20, 87, 1
100.962, 41, 4, 20, 87, 1
100.966, 40, 4, 20, 87, 1
100.969, 40, 3, 20, 87, 1
100.971, 39, 3, 20, 87, 1
100.972, 38, 3, 20, 87, 1
100.976, 38, 3, 20, 88, 1
100.977, 38, 3, 20, 89, 1
100.985, 38, 3, 19, 89, 1
100.987, 38, 3, 19, 90, 1
101.012, 38, 3, 18, 90, 1
101.014, 37, 3, 18, 90, 1
101.050, 38, 3, 18, 90, 1
101.069, 38, 3, 18, 90, -1
101.072, 37, 3, 18, 90, -1
101.090, 36, 3, 18, 90, -1
101.097, 36, 3, 18, 91, -1
101.106, 36, 3, 18, 91, 1
101.108, 37, 3, 18, 91, 1
101.124, 38, 3, 18, 91, 1
101.126, 38, 3, 18, 90, 1
101.141, 37, 3, 18, 90, 1
101.173, 37, 3, 19, 90, 1
101.195, 37, 3, 19, 91, 1
101.210, 37, 3, 19, 90, 1
101.213, 38, 3, 19, 90, 1
101.228, 38, 3, 20, 90, 1
101.229, 39, 3, 20, 90, 1
101.240, 38, 3, 20, 90, 1
101.244, 38, 3, 20, 90, -1
101.244, 38, 3, 20, 91, -1
101.252, 38, 3, 20, 92, -1
101.280, 38, 3, 19, 92, -1
101.301, 38, 3, 19, 92, 1
101.304, 37, 3, 19, 92, 1
101.307, 37, 3, 19, 91, 1
101.345, 37, 3, 18, 91, 1
101.348, 37, 3, 19, 91, 1
101.367, 37, 3, 20, 91, 1
101.385, 38, 3, 20, 91, 1
101.386, 38, 3, 21, 91, 1
101.400, 38, 3, 22, 91, 1
101.415, 38, 3, 22, 90, 1
101.420, 39, 3, 22, 90, 1
101.487, 39, 3, 22, 89, 1
101.522, 39, 3, 23, 89, 1
101.541, 39, 3, 23, 88, 1
101.583, 39, 3, 24, 88, 1
101.606, 40, 3, 24, 88, 1
101.607, 40, 3, 25, 88, 1
101.623, 39, 3, 25, 88, 1
101.624, 39, 3, 25, 89, 1
101.631, 39, 3, 25, 90, 1
101.633, 38, 3, 25, 90, 1
101.643, 39, 3, 25, 90, 1
101.652, 39, 3, 25, 91, 1
101.700, 39, 3, 25, 92, 1
101.760, 39, 3, 24, 92, 1
101.761, 40, 3, 24, 92, 1
101.774, 39, 3, 24, 92, 1
101.786, 39, 3, 24, 93, 1
101.836, 39, 3, 25, 93, 1
101.892, 39, 3, 25, 94, 1
101.893, 39, 3, 25, 95, 1
101.897, 39, 3, 25, 95, -1
101.901, 39, 3, 25, 94, -1
101.901, 39, 3, 26, 94, -1
101.923, 38, 3, 26, 94, -1
101.945, 38, 3, 26, 93, -1
101.949, 38, 3, 26, 93, 1
101.954, 37, 3, 26, 93, 1
101.983, 37, 3, 26, 92, 1
101.988, 37, 3, 26, 93, 1
101.992, 37, 3, 25, 93, 1
102.013, 37, 3, 25, 93, -1
102.020, 37, 3, 26, 93, -1
102.025, 36, 3, 26, 93, -1
102.084, 36, 3, 27, 93, -1
102.095, 36, 3, 27, 92, -1
102.095, 36, 3, 27, 93, -1
102.118, 36, 3, 27, 94, -1
102.142, 36, 3, 26, 94, -1
102.144, 36, 3, 26, 93, -1
102.157, 36, 3, 27, 93, -1
102.167, 36, 3, 26, 93, -1
102.172, 36, 3, 26, 94, -1
102.177, 35, 3, 26, 94, -1
102.186, 35, 3, 26, 93, -1
102.189, 35, 3, 26, 92, -1
102.199, 34, 3, 26, 92, -1
102.200, 33, 3, 26, 92, -1
102.208, 32, 3, 26, 92, -1
102.236, 32, 3, 26, 91, -1
102.246, 32, 3, 27, 91, -1
102.275, 32, 3, 27, 91, 1
102.309, 32, 3, 27, 90, 1
102.326, 32, 3, 27, 91, 1
102.327, 32, 3, 27, 91, -1
102.332, 32, 3, 28, 91, -1
102.357, 32, 3, 27, 91, -1
102.361, 32, 3, 27, 92, -1
102.372, 32, 3, 28, 92, -1
102.393, 32, 3, 28, 93, -1
102.423, 31, 3, 28, 93, -1
102.444, 31, 3, 28, 94, -1
102.457, 31, 3, 28, 93, -1
102.470, 31, 3, 27, 93, -1
102.487, 31, 3, 26, 93, -1
102.489, 31, 3, 27, 93, -1
102.528, 31, 3, 28, 93, -1
102.546, 30, 3, 28, 93, -1
102.547, 30, 3, 28, 92, -1
102.549, 30, 3, 28, 93, -1
102.554, 30, 3, 28, 92, -1
102.580, 30, 3, 28, 93, -1
102.648, 30, 3, 27, 93, -1
102.649, 30, 3, 28, 93, -1
102.651, 30, 3, 28, 92, -1
102.673, 30, 3, 28, 93, -1
102.673, 30, 3, 28, 94, -1
102.683, 30, 3, 29, 94, -1
102.686, 30, 3, 30, 94, -1
102.695, 29, 3, 30, 94, -1
102.747, 29, 3, 31, 94, -1
102.762, 29, 3, 31, 95, -1
102.762, 29, 3, 30, 95, -1
102.769, 29, 3, 30, 95, 1
102.778, 29, 3, 30, 95, -1
102.785, 29, 3, 30, 94, -1
102.818, 29, 3, 30, 93, -1
102.818, 28, 3, 30, 93, -1
102.836, 28, 3, 29, 93, -1
102.839, 28, 3, 29, 92, -1
102.839, 29, 3, 29, 92, -1
102.842, 29, 3, 28, 92, -1
102.874, 28, 3, 28, 92, -1
102.883, 27, 3, 28, 92, -1
102.884, 27, 3, 28, 92, 1
102.897, 27, 3, 28, 92, -1
102.937, 27, 3, 29, 92, -1
102.985, 27, 3, 29, 91, -1
103.001, 27, 3, 29, 90, -1
103.011, 28, 3, 29, 90, -1
103.018, 28, 3, 30, 90, -1
103.027, 28, 3, 30, 89, -1
103.034, 28, 3, 30, 90, -1
103.041, 28, 3, 30, 89, -1
103.043, 28, 3, 30, 89, 1
103.056, 28, 3, 29, 89, 1
103.071, 28, 3, 29, 90, 1
103.090, 29, 3, 29, 90, 1
103.098, 29, 3, 29, 90, -1
103.104, 30, 3, 29, 90, -1
103.108, 30, 3, 29, 90, 1
103.111, 29, 3, 29, 90, 1
103.116, 29, 3, 28, 90, 1
103.121, 30, 3, 28, 90, 1
103.130, 31, 3, 28, 90, 1
103.139, 32, 3, 28, 90, 1
103.150, 32, 3, 29, 90, 1
103.160, 31, 3, 29, 90, 1
103.187, 32, 3, 29, 90, 1
103.195, 31, 3, 29, 90, 1
103.205, 31, 3, 29, 89, 1
103.255, 32, 3, 29, 89, 1
103.256, 33, 3, 29, 89, 1
103.266, 33, 3, 29, 90, 1
103.282, 32, 3, 29, 90, 1
103.302, 32, 3, 29, 90, -1
103.307, 32, 3, 29, 91, -1
103.328, 32, 3, 30, 91, -1
103.330, 32, 3, 30, 91, 1
103.335, 32, 3, 30, 90, 1
103.340, 32, 3, 30, 89, 1
103.342, 32, 3, 30, 88, 1
103.349, 32, 3, 30, 87, 1
103.352, 32, 3, 30, 86, 1
103.355, 31, 3, 30, 86, 1
103.357, 31, 2, 30, 86, 1
103.371, 31, 2, 31, 86, 1
103.380, 31, 2, 32, 86, 1
103.387, 31, 2, 32, 86, -1
103.396, 31, 2, 32, 87, -1
103.398, 31, 2, 33, 87, -1
103.420, 31, 2, 32, 87, -1
103.422, 30, 2, 32, 87, -1
103.424, 31, 2, 32, 87, -1
103.428, 31, 2, 32, 87, 1
103.450, 31, 2, 33, 87, 1
103.485, 31, 2, 33, 88, 1
103.496, 31, 2, 34, 88, 1
103.497, 31, 2, 33, 88, 1
103.502, 31, 2, 33, 87, 1
103.507, 31, 2, 33, 88, 1
103.522, 31, 2, 34, 88, 1
103.529, 31, 2, 34, 87, 1
103.531, 31, 2, 34, 87, -1
103.540, 31, 2, 34, 87, 1
103.548, 30, 2, 34, 87, 1
103.563, 30, 2, 34, 88, 1
103.566, 31, 2, 34, 88, 1
103.574, 31, 2, 34, 87, 1
103.579, 31, 2, 34, 87, -1
103.603, 31, 2, 34, 87, 1
103.605, 31, 2, 34, 88, 1
103.627, 31, 2, 34, 88, -1
103.636, 31, 2, 34, 89, -1
103.642, 31, 2, 34, 89, 1
103.651, 30, 2, 34, 89, 1
103.653, 30, 2, 34, 89, -1
103.677, 30, 2, 35, 89, -1
103.682, 29, 2, 35, 89, -1
103.698, 29, 2, 35, 90, -1
103.713, 30, 2, 35, 90, -1
103.716, 30, 2, 36, 90, -1
103.721, 30, 2, 36, 91, -1
103.734, 30, 2, 37, 91, -1
103.738, 30, 2, 37, 90, -1
103.751, 30, 2, 38, 90, -1
103.760, 31, 2, 38, 90, -1
103.784, 31, 2, 37, 90, -1
103.798, 31, 2, 37, 91, -1
103.809, 31, 2, 37, 90, -1
103.836, 31, 2, 37, 90, 1
103.845, 31, 2, 38, 90, 1
103.846, 32, 2, 38, 90, 1
103.848, 32, 2, 38, 90, -1
103.869, 32, 2, 38, 89, -1
103.873, 32, 2, 38, 90, -1
103.891, 32, 2, 38, 91, -1
103.911, 32, 2, 38, 90, -1
103.911, 33, 2, 38, 90, -1
103.918, 33, 2, 37, 90, -1
103.948, 33, 2, 37, 90, 1
103.953, 33, 2, 37, 91, 1
103.971, 33, 2, 36, 91, 1
103.977, 34, 2, 36, 91, 1
104.001, 35, 2, 36, 91, 1
104.008, 35, 2, 35, 91, 1
104.027, 35, 2, 35, 90, 1
104.042, 36, 2, 35, 90, 1
104.050, 36, 2, 34, 90, 1
104.062, 36, 2, 33, 90, 1
104.077, 36, 2, 33, 91, 1
104.080, 36, 2, 34, 91, 1
104.081, 35, 2, 34, 91, 1
104.104, 35, 2, 34, 90, 1
104.119, 35, 2, 34, 89, 1
104.128, 35, 2, 33, 89, 1
104.140, 36, 2, 33, 89, 1
104.147, 36, 2, 34, 89, 1
104.167, 36, 2, 34, 89, -1
104.183, 36, 2, 34, 88, -1
104.209, 36, 2, 34, 87, -1
104.212, 36, 2, 34, 87, 1
104.244, 36, 2, 34, 88, 1
104.250, 37, 2, 34, 88, 1
104.264, 37, 2, 34, 89, 1
104.267, 38, 2, 34, 89, 1
104.286, 38, 2, 33, 89, 1
104.292, 38, 2, 33, 88, 1
104.306, 38, 2, 33, 87, 1
104.312, 38, 2, 33, 87, -1
104.316, 38, 2, 32, 87, -1
104.334, 37, 2, 32, 87, -1
104.341, 37, 2, 31, 87, -1
104.384, 37, 2, 30, 87, -1
104.386, 37, 2, 30, 87, 1
104.404, 38, 2, 30, 87, 1
104.414, 38, 2, 30, 86, 1
104.437, 38, 2, 30, 87, 1
104.438, 37, 2, 30, 87, 1
104.439, 36, 2, 30, 87, 1
104.452, 37, 2, 30, 87, 1
104.466, 37, 2, 30, 86, 1
104.471, 38, 2, 30, 86, 1
104.474, 38, 2, 30, 86, -1
104.478, 37, 2, 30, 86, -1
104.500, 36, 2, 30, 86, -1
104.502, 35, 2, 30, 86, -1
104.519, 35, 2, 30, 86, 1
104.530, 35, 2, 30, 87, 1
104.554, 35, 2, 30, 86, 1
104.556, 36, 2, 30, 86, 1
104.559, 36, 2, 31, 86, 1
104.561, 37, 2, 31, 86, 1
104.586, 38, 2, 31, 86, 1
104.596, 38, 2, 32, 86, 1
104.645, 39, 2, 32, 86, 1
104.649, 39, 2, 32, 87, 1
104.650, 39, 2, 32, 86, 1
104.651, 39, 2, 32, 85, 1
104.681, 38, 2, 32, 85, 1
104.700, 37, 2, 32, 85, 1
104.739, 37, 2, 32, 84, 1
104.748, 37, 2, 32, 83, 1
104.759, 36, 2, 32, 83, 1
104.765, 37, 2, 32, 83, 1
104.766, 37, 2, 32, 84, 1
104.767, 38, 2, 32, 84, 1
104.775, 38, 2, 32, 83, 1
104.780, 38, 2, 33, 83, 1
104.781, 39, 2, 33, 83, 1
104.785, 39, 2, 34, 83, 1
104.793, 39, 2, 34, 82, 1
104.798, 39, 2, 35, 82, 1
104.818, 39, 2, 35, 81, 1
104.819, 38, 2, 35, 81, 1
104.856, 38, 2, 35, 82, 1
104.857, 37, 2, 35, 82, 1
104.873, 36, 2, 35, 82, 1
104.877, 36, 2, 36, 82, 1
104.881, 36, 2, 36, 81, 1
104.884, 36, 2, 35, 81, 1
104.904, 36, 2, 36, 81, 1
104.913, 37, 2, 36, 81, 1
104.919, 36, 2, 36, 81, 1
104.921, 35, 2, 36, 81, 1
104.925, 35, 2, 37, 81, 1
104.936, 35, 2, 37, 82, 1
104.952, 36, 2, 37, 82, 1
104.957, 36, 2, 37, 81, 1
104.995, 35, 2, 37, 81, 1
104.999, 35, 2, 38, 81, 1
105.003, 34, 2, 38, 81, 1
105.023, 34, 2, 37, 81, 1
105.028, 34, 2, 37, 82, 1
105.055, 35, 2, 37, 82, 1
105.057, 35, 2, 36, 82, 1
105.062, 34, 2, 36, 82, 1
105.081, 33, 2, 36, 82, 1
105.091, 33, 2, 35, 82, 1
105.094, 33, 2, 34, 82, 1
105.105, 33, 2, 33, 82, 1
105.114, 34, 2, 33, 82, 1
105.133, 33, 2, 33, 82, 1
105.139, 33, 2, 33, 83, 1
105.143, 33, 2, 33, 84, 1
105.160, 33, 2, 32, 84, 1
105.165, 32, 2, 32, 84, 1
105.166, 33, 2, 32, 84, 1
105.191, 32, 2, 32, 84, 1
105.220, 32, 2, 31, 84, 1
105.239, 32, 2, 31, 84, -1
105.251, 32, 2, 31, 85, -1
105.259, 33, 2, 31, 85, -1
105.263, 33, 2, 31, 84, -1
105.279, 33, 1, 31, 84, -1
105.299, 33, 1, 31, 85, -1
105.314, 33, 1, 31, 84, -1
105.316, 33, 1, 31, 84, 1
105.320, 32, 1, 31, 84, 1
105.323, 32, 1, 31, 83, 1
105.335, 32, 1, 30, 83, 1
105.340, 32, 1, 30, 84, 1
105.351, 32, 1, 30, 84, -1
105.361, 32, 1, 30, 83, -1
105.361, 32, 1, 30, 84, -1
105.364, 32, 1, 31, 84, -1
105.396, 31, 1, 31, 84, -1
105.398, 31, 1, 31, 83, -1
105.415, 31, 1, 31, 84, -1
105.424, 31, 1, 30, 84, -1
105.433, 31, 1, 29, 84, -1
105.442, 31, 1, 29, 83, -1
105.456, 30, 1, 29, 83, -1
105.468, 30, 1, 28, 83, -1
105.471, 30, 1, 28, 84, -1
105.476, 30, 1, 28, 83, -1
105.478, 30, 1, 27, 83, -1
105.482, 29, 1, 27, 83, -1
105.483, 28, 1, 27, 83, -1
105.503, 28, 1, 27, 83, 1
105.509, 27, 1, 27, 83, 1
105.513, 26, 1, 27, 83, 1
105.547, 26, 1, 27, 84, 1
105.551, 26, 1, 27, 84, -1
105.565, 26, 1, 27, 84, 1
105.580, 26, 1, 28, 84, 1
105.583, 27, 1, 28, 84, 1
105.600, 27, 1, 28, 85, 1
105.607, 27, 1, 28, 84, 1
105.624, 27, 1, 28, 85, 1
105.635, 28, 1, 28, 85, 1
105.639, 28, 1, 28, 84, 1
105.649, 28, 1, 28, 83, 1
105.661, 27, 1, 28, 83, 1
105.663, 27, 1, 28, 84, 1
105.665, 27, 1, 28, 85, 1
105.668, 27, 1, 28, 86, 1
105.672, 27, 1, 28, 85, 1
105.681, 28, 1, 28, 85, 1
105.690, 29, 1, 28, 85, 1
105.703, 29, 1, 28, 85, -1
105.710, 29, 1, 28, 85, 1
105.710, 29, 1, 28, 86, 1
105.722, 29, 1, 27, 86, 1
105.724, 29, 1, 28, 86, 1
105.747, 29, 1, 28, 87, 1
105.751, 29, 1, 28, 88, 1
105.777, 29, 1, 28, 87, 1
105.784, 29, 1, 29, 87, 1
105.798, 29, 1, 29, 87, -1
