time, resource, consumer1, consumer2, toxin, environment
44.336, 19, 4, 20, 114, -1
44.350, 19, 4, 20, 113, -1
44.353, 19, 3, 20, 113, -1
44.359, 20, 3, 20, 113, -1
44.376, 20, 3, 20, 114, -1
44.429, 20, 3, 20, 113, -1
44.498, 19, 3, 20, 113, -1
44.537, 19, 3, 20, 114, -1
44.538, 19, 3, 20, 113, -1
44.554, 19, 3, 20, 114, -1
44.555, 19, 3, 20, 113, -1
44.566, 19, 3, 20, 112, -1
44.636, 18, 3, 20, 112, -1
44.667, 18, 3, 21, 112, -1
44.682, 18, 3, 21, 113, -1
44.695, 18, 3, 21, 114, -1
44.703, 18, 3, 21, 113, -1
44.707, 18, 3, 21, 114, -1
44.718, 18, 3, 21, 115, -1
44.726, 18, 3, 20, 115, -1
44.731, 17, 3, 20, 115, -1
44.743, 17, 3, 20, 114, -1
44.756, 17, 3, 20, 115, -1
44.768, 17, 3, 20, 116, -1
44.781, 17, 3, 20, 115, -1
44.792, 17, 3, 20, 116, -1
44.794, 17, 3, 20, 115, -1
44.849, 16, 3, 20, 115, -1
44.869, 17, 3, 20, 115, -1
44.908, 18, 3, 20, 115, -1
44.909, 18, 3, 20, 116, -1
44.964, 18, 3, 20, 115, -1
44.973, 18, 3, 20, 114, -1
44.983, 18, 3, 19, 114, -1
45.048, 18, 3, 20, 114, -1
45.084, 18, 3, 20, 113, -1
45.090, 18, 3, 20, 112, -1
45.093, 18, 3, 19, 112, -1
45.206, 18, 3, 19, 113, -1
45.208, 18, 3, 20, 113, -1
45.316, 18, 3, 20, 114, -1
45.348, 18, 3, 20, 113, -1
45.436, 18, 3, 20, 114, -1
45.441, 18, 3, 20, 115, -1
45.468, 18, 3, 20, 114, -1
45.485, 18, 3, 20, 115, -1
45.485, 18, 3, 20, 114, -1
45.526, 19, 3, 20, 114, -1
45.526, 19, 3, 20, 113, -1
45.541, 20, 3, 20, 113, -1
45.574, 21, 3, 20, 113, -1
45.588, 21, 3, 19, 113, -1
45.606, 21, 3, 19, 114, -1
45.633, 21, 3, 19, 113, -1
45.647, 22, 3, 19, 113, -1
45.668, 23, 3, 19, 113, -1
45.669, 22, 3, 19, 113, -1
45.678, 22, 3, 19, 112, -1
45.750, 22, 3, 19, 113, -1
45.766, 22, 3, 20, 113, -1
45.767, 22, 3, 20, 112, -1
45.854, 23, 3, 20, 112, -1
45.947, 23, 3, 20, 111, -1
45.980, 23, 3, 20, 112, -1
46.003, 24, 3, 20, 112, -1
46.041, 24, 3, 20, 113, -1
46.045, 24, 3, 20, 114, -1
46.051, 24, 3, 20, 113, -1
46.072, 23, 3, 20, 113, -1
46.093, 24, 3, 20, 113, -1
46.147, 23, 3, 20, 113, -1
46.177, 24, 3, 20, 113, -1
46.194, 24, 3, 20, 114, -1
46.195, 24, 3, 20, 113, -1
46.241, 24, 3, 19, 113, -1
46.242, 24, 3, 20, 113, -1
46.302, 24, 3, 20, 112, -1
46.404, 24, 3, 20, 111, -1
46.415, 24, 3, 21, 111, -1
46.428, 24, 3, 21, 110, -1
46.438, 24, 3, 21, 109, -1
46.442, 24, 3, 21, 108, -1
46.449, 24, 3, 21, 109, -1
46.483, 23, 3, 21, 109, -1
46.535, 23, 3, 21, 110, -1
46.550, 24, 3, 21, 110, -1
46.555, 24, 3, 21, 111, -1
46.578, 23, 3, 21, 111, -1
46.618, 23, 3, 21, 112, -1
46.650, 22, 3, 21, 112, -1
46.657, 22, 3, 21, 113, -1
46.701, 22, 3, 21, 112, -1
46.701, 22, 3, 21, 113, -1
46.718, 22, 3, 21, 114, -1
46.735, 22, 3, 22, 114, -1
46.737, 22, 3, 21, 114, -1
46.743, 21, 3, 21, 114, -1
46.745, 20, 3, 21, 114, -1
46.786, 20, 3, 20, 114, -1
46.787, 20, 3, 20, 113, -1
46.818, 20, 3, 20, 114, -1
46.864, 20, 3, 20, 113, -1
46.865, 20, 3, 19, 113, -1
46.879, 20, 3, 19, 114, -1
46.883, 20, 3, 19, 113, -1
46.895, 21, 3, 19, 113, -1
46.940, 21, 3, 20, 113, -1
47.090, 21, 3, 19, 113, -1
47.099, 21, 3, 19, 112, -1
47.128, 21, 3, 19, 113, -1
47.180, 22, 3, 19, 113, -1
47.180, 22, 3, 20, 113, -1
47.212, 22, 3, 20, 114, -1
47.222, 22, 3, 20, 115, -1
47.251, 22, 3, 20, 114, -1
47.300, 21, 3, 20, 114, -1
47.322, 20, 3, 20, 114, -1
47.324, 20, 3, 20, 115, -1
47.326, 20, 3, 20, 116, -1
47.330, 20, 3, 20, 115, -1
47.347, 20, 3, 21, 115, -1
47.382, 20, 3, 20, 115, -1
47.386, 20, 3, 20, 114, -1
47.456, 20, 3, 21, 114, -1
47.458, 20, 3, 21, 115, -1
47.487, 20, 3, 21, 116, -1
47.496, 20, 3, 21, 117, -1
47.520, 20, 3, 21, 116, -1
47.544, 20, 3, 20, 116, -1
47.563, 20, 3, 21, 116, -1
47.567, 20, 3, 21, 115, -1
47.587, 20, 3, 21, 116, -1
47.624, 20, 3, 21, 117, -1
47.633, 20, 3, 21, 118, -1
47.634, 21, 3, 21, 118, -1
47.672, 21, 3, 21, 117, -1
47.684, 21, 3, 21, 118, -1
47.687, 21, 3, 21, 117, -1
47.746, 21, 3, 20, 117, -1
47.784, 21, 3, 20, 118, -1
47.791, 21, 3, 21, 118, -1
47.837, 21, 3, 21, 117, -1
47.844, 21, 3, 21, 118, -1
47.852, 21, 3, 21, 119, -1
47.853, 21, 3, 21, 118, -1
47.853, 22, 3, 21, 118, -1
47.875, 22, 3, 21, 117, -1
47.909, 22, 3, 21, 116, -1
47.914, 22, 3, 21, 117, -1
47.916, 22, 3, 21, 118, -1
47.919, 22, 3, 21, 119, -1
48.068, 22, 3, 21, 120, -1
48.071, 21, 3, 21, 120, -1
48.142, 21, 3, 21, 119, -1
48.155, 21, 3, 21, 120, -1
48.186, 22, 3, 21, 120, -1
48.255, 22, 3, 21, 119, -1
48.309, 21, 3, 21, 119, -1
48.326, 21, 3, 21, 118, -1
48.351, 21, 3, 21, 117, -1
48.416, 20, 3, 21, 117, -1
48.433, 20, 3, 21, 116, -1
48.438, 20, 4, 21, 116, -1
48.438, 20, 4, 22, 116, -1
48.439, 20, 4, 21, 116, -1
48.479, 20, 4, 21, 115, -1
48.499, 20, 4, 21, 114, -1
48.569, 20, 4, 21, 115, -1
48.572, 20, 4, 21, 114, -1
48.611, 21, 4, 21, 114, -1
48.614, 22, 4, 21, 114, -1
48.626, 22, 4, 21, 113, -1
48.669, 22, 4, 22, 113, -1
48.704, 22, 4, 21, 113, -1
48.746, 22, 4, 21, 114, -1
48.780, 23, 4, 21, 114, -1
48.832, 23, 4, 21, 113, -1
48.838, 23, 4, 20, 113, -1
48.846, 23, 4, 19, 113, -1
48.859, 23, 4, 19, 114, -1
48.867, 23, 4, 19, 113, -1
48.915, 23, 4, 19, 114, -1
49.015, 23, 4, 19, 113, -1
49.058, 23, 3, 19, 113, -1
49.099, 22, 3, 19, 113, -1
49.155, 21, 3, 19, 113, -1
49.185, 21, 3, 19, 114, -1
49.233, 22, 3, 19, 114, -1
49.264, 22, 3, 19, 115, -1
49.350, 22, 3, 19, 116, -1
49.401, 22, 3, 19, 117, -1
49.416, 21, 3, 19, 117, -1
49.427, 21, 3, 19, 116, -1
49.430, 21, 3, 19, 117, -1
49.441, 21, 4, 19, 117, -1
49.482, 21, 4, 19, 118, -1
49.493, 21, 4, 19, 117, -1
49.493, 21, 4, 20, 117, -1
49.512, 21, 4, 20, 116, -1
49.542, 22, 4, 20, 116, -1
49.557, 22, 4, 20, 117, -1
49.575, 22, 4, 20, 116, -1
49.579, 22, 4, 20, 115, -1
49.593, 21, 4, 20, 115, -1
49.608, 21, 4, 20, 116, -1
49.623, 21, 4, 20, 115, -1
49.650, 21, 4, 20, 114, -1
49.676, 21, 4, 20, 113, -1
49.717, 20, 4, 20, 113, -1
49.758, 20, 5, 20, 113, -1
49.774, 21, 5, 20, 113, -1
49.791, 21, 5, 20, 114, -1
49.794, 21, 5, 20, 115, -1
49.795, 21, 5, 20, 114, -1
49.811, 21, 5, 19, 114, -1
49.825, 21, 5, 19, 113, -1
49.826, 21, 5, 19, 112, -1
49.854, 21, 5, 19, 111, -1
49.868, 21, 5, 19, 112, -1
49.884, 21, 5, 19, 111, -1
49.936, 21, 5, 19, 110, -1
49.956, 21, 5, 19, 109, -1
49.976, 21, 5, 19, 108, -1
50.106, 22, 5, 19, 108, -1
50.108, 22, 5, 19, 107, -1
50.108, 22, 5, 19, 108, -1
50.142, 21, 5, 19, 108, -1
50.168, 21, 5, 19, 107, -1
50.188, 21, 5, 18, 107, -1
50.197, 21, 5, 18, 106, -1
50.200, 21, 5, 18, 105, -1
50.261, 21, 6, 18, 105, -1
50.261, 21, 6, 18, 104, -1
50.362, 21, 6, 18, 105, -1
50.371, 21, 6, 18, 104, -1
50.372, 21, 6, 18, 103, -1
50.394, 21, 6, 18, 104, -1
50.403, 21, 6, 18, 105, -1
50.404, 21, 6, 18, 106, -1
50.421, 21, 6, 18, 107, -1
50.498, 21, 6, 18, 106, -1
50.525, 21, 6, 18, 107, -1
50.527, 21, 6, 18, 106, -1
50.541, 20, 6, 18, 106, -1
50.590, 20, 6, 18, 105, -1
50.592, 19, 6, 18, 105, -1
50.608, 18, 6, 18, 105, -1
50.641, 18, 6, 19, 105, -1
50.725, 18, 6, 19, 106, -1
50.780, 17, 6, 19, 106, -1
50.789, 17, 6, 19, 107, -1
50.823, 18, 6, 19, 107, -1
50.873, 18, 6, 19, 108, -1
50.920, 18, 6, 19, 107, -1
50.951, 18, 6, 19, 106, -1
50.963, 19, 6, 19, 106, -1
51.064, 19, 6, 19, 105, -1
51.111, 19, 6, 19, 104, -1
51.188, 20, 6, 19, 104, -1
51.233, 20, 6, 19, 103, -1
51.258, 20, 6, 19, 104, -1
51.274, 20, 6, 19, 103, -1
51.279, 20, 6, 20, 103, -1
51.289, 20, 6, 20, 102, -1
51.377, 20, 6, 20, 101, -1
51.385, 19, 6, 20, 101, -1
51.464, 19, 6, 20, 102, -1
51.466, 19, 6, 21, 102, -1
51.471, 19, 6, 21, 103, -1
51.533, 19, 5, 21, 103, -1
51.539, 19, 5, 21, 104, -1
51.542, 19, 5, 21, 105, -1
51.556, 19, 5, 21, 106, -1
51.590, 19, 5, 21, 107, -1
51.602, 19, 5, 21, 108, -1
51.612, 19, 5, 21, 107, -1
51.649, 19, 5, 21, 108, -1
51.679, 19, 5, 21, 109, -1
51.711, 19, 5, 21, 110, -1
51.735, 19, 5, 21, 109, -1
51.742, 19, 5, 21, 108, -1
51.756, 19, 5, 21, 109, -1
51.774, 19, 5, 21, 110, -1
51.799, 19, 5, 20, 110, -1
51.803, 19, 5, 19, 110, -1
51.803, 19, 5, 19, 109, -1
51.817, 19, 5, 19, 108, -1
51.856, 19, 5, 19, 109, -1
51.866, 19, 5, 19, 110, -1
51.899, 18, 5, 19, 110, -1
51.918, 18, 5, 18, 110, -1
51.932, 18, 5, 18, 109, -1
51.934, 17, 5, 18, 109, -1
51.962, 17, 5, 18, 108, -1
52.019, 18, 5, 18, 108, -1
52.022, 18, 5, 18, 109, -1
52.068, 19, 5, 18, 109, -1
52.079, 19, 5, 18, 110, -1
52.096, 20, 5, 18, 110, -1
52.136, 20, 4, 18, 110, -1
52.162, 20, 4, 18, 111, -1
52.165, 20, 4, 18, 112, -1
52.171, 21, 4, 18, 112, -1
52.178, 21, 4, 18, 111, -1
52.258, 21, 4, 18, 110, -1
52.280, 21, 4, 18, 109, -1
52.282, 21, 4, 18, 108, -1
52.291, 21, 4, 18, 107, -1
52.303, 22, 4, 18, 107, -1
52.309, 23, 4, 18, 107, -1
52.331, 23, 4, 18, 106, -1
52.341, 22, 4, 18, 106, -1
52.356, 22, 4, 18, 107, -1
52.375, 22, 4, 18, 108, -1
52.388, 21, 4, 18, 108, -1
52.456, 21, 4, 18, 107, -1
52.460, 22, 4, 18, 107, -1
52.475, 21, 4, 18, 107, -1
52.598, 21, 4, 17, 107, -1
52.604, 21, 4, 18, 107, -1
52.610, 21, 4, 18, 106, -1
52.654, 21, 4, 18, 107, -1
52.666, 21, 4, 18, 106, -1
52.667, 21, 4, 18, 107, -1
52.670, 21, 4, 18, 108, -1
52.673, 22, 4, 18, 108, -1
52.680, 22, 4, 18, 107, -1
52.711, 21, 4, 18, 107, -1
52.746, 21, 4, 18, 106, -1
52.771, 20, 4, 18, 106, -1
52.783, 20, 4, 18, 107, -1
52.885, 19, 4, 18, 107, -1
52.936, 20, 4, 18, 107, -1
52.990, 20, 4, 17, 107, -1
53.083, 21, 4, 17, 107, -1
53.087, 21, 3, 17, 107, -1
53.128, 21, 3, 17, 106, -1
53.151, 21, 3, 17, 107, -1
53.196, 21, 3, 17, 106, -1
53.227, 21, 3, 16, 106, -1
53.232, 20, 3, 16, 106, -1
53.251, 20, 3, 16, 105, -1
53.259, 20, 3, 15, 105, -1
53.303, 19, 3, 15, 105, -1
53.321, 19, 3, 15, 106, -1
53.328, 19, 3, 15, 107, -1
53.432, 20, 3, 15, 107, -1
53.504, 20, 3, 15, 106, -1
53.505, 19, 3, 15, 106, -1
53.625, 20, 3, 15, 106, -1
53.670, 21, 3, 15, 106, -1
53.670, 21, 3, 15, 105, -1
53.681, 22, 3, 15, 105, -1
53.689, 22, 3, 15, 106, -1
53.698, 22, 3, 15, 105, -1
53.745, 22, 3, 16, 105, -1
53.752, 22, 3, 16, 104, -1
53.757, 22, 3, 16, 105, -1
53.771, 22, 3, 16, 106, -1
53.862, 23, 3, 16, 106, -1
53.887, 23, 3, 16, 107, -1
53.920, 23, 3, 16, 106, -1
53.940, 22, 3, 16, 106, -1
53.949, 22, 3, 16, 107, -1
53.979, 22, 3, 16, 108, -1
53.987, 22, 3, 16, 109, -1
54.002, 22, 3, 16, 108, -1
54.068, 22, 3, 16, 109, -1
54.091, 22, 3, 16, 110, -1
54.098, 22, 3, 16, 109, -1
54.098, 22, 3, 16, 108, -1
54.112, 22, 3, 16, 109, -1
54.210, 22, 3, 16, 108, -1
54.235, 23, 3, 16, 108, -1
54.241, 23, 3, 16, 109, -1
54.298, 22, 3, 16, 109, -1
54.320, 22, 3, 16, 108, -1
54.323, 22, 3, 16, 107, -1
54.337, 22, 2, 16, 107, -1
54.425, 22, 2, 15, 107, -1
54.459, 21, 2, 15, 107, -1
54.469, 21, 2, 15, 106, -1
54.483, 21, 2, 15, 105, -1
54.509, 21, 2, 15, 104, -1
54.553, 21, 2, 15, 105, -1
54.555, 21, 2, 15, 106, -1
54.584, 22, 2, 15, 106, -1
54.611, 22, 2, 15, 107, -1
54.613, 22, 2, 15, 108, -1
54.636, 22, 2, 15, 109, -1
54.682, 22, 2, 15, 108, -1
54.712, 22, 2, 14, 108, -1
54.810, 22, 2, 14, 107, -1
54.848, 22, 2, 14, 108, -1
54.852, 22, 2, 14, 107, -1
54.857, 21, 2, 14, 107, -1
54.870, 22, 2, 14, 107, -1
54.896, 22, 2, 14, 106, -1
54.900, 22, 2, 14, 105, -1
54.911, 22, 2, 14, 106, -1
54.948, 22, 2, 14, 105, -1
55.010, 22, 2, 14, 106, -1
55.016, 22, 2, 14, 105, -1
55.030, 22, 2, 14, 106, -1
55.055, 22, 2, 13, 106, -1
55.090, 22, 2, 13, 105, -1
55.113, 22, 2, 14, 105, -1
55.118, 22, 2, 14, 106, -1
55.123, 22, 2, 14, 107, -1
55.145, 22, 2, 14, 106, -1
55.249, 22, 2, 14, 105, -1
55.265, 22, 2, 14, 106, -1
55.359, 22, 2, 14, 107, -1
55.362, 22, 2, 14, 108, -1
55.380, 22, 2, 14, 107, -1
55.402, 22, 2, 14, 108, -1
55.408, 22, 2, 14, 109, -1
55.439, 21, 2, 14, 109, -1
55.450, 21, 2, 14, 110, -1
55.496, 21, 2, 14, 111, -1
55.560, 21, 2, 14, 112, -1
55.575, 21, 2, 14, 111, -1
55.597, 21, 2, 14, 110, -1
55.634, 22, 2, 14, 110, -1
55.660, 23, 2, 14, 110, -1
55.708, 23, 2, 13, 110, -1
55.742, 23, 2, 13, 109, -1
55.759, 23, 2, 13, 110, -1
55.797, 24, 2, 13, 110, -1
55.816, 23, 2, 13, 110, -1
55.822, 23, 2, 13, 109, -1
55.886, 23, 2, 13, 108, -1
55.900, 24, 2, 13, 108, -1
55.906, 24, 2, 13, 109, -1
55.934, 24, 2, 13, 108, -1
55.948, 24, 2, 13, 109, -1
56.032, 24, 2, 13, 110, -1
56.058, 23, 2, 13, 110, -1
56.061, 23, 2, 13, 111, -1
56.089, 24, 2, 13, 111, -1
56.118, 23, 2, 13, 111, -1
56.153, 23, 2, 13, 110, -1
56.271, 23, 2, 13, 111, -1
56.297, 23, 2, 12, 111, -1
56.313, 23, 2, 12, 112, -1
56.316, 23, 2, 12, 113, -1
56.365, 23, 2, 12, 112, -1
56.436, 23, 2, 12, 111, -1
56.504, 23, 2, 12, 110, -1
56.540, 23, 2, 12, 109, -1
56.541, 23, 2, 12, 110, -1
56.558, 23, 2, 12, 111, -1
56.663, 23, 2, 12, 112, -1
56.680, 23, 2, 12, 113, -1
56.690, 23, 2, 12, 114, -1
56.708, 23, 2, 12, 115, -1
56.738, 23, 2, 12, 114, -1
56.774, 23, 2, 12, 113, -1
56.775, 23, 2, 12, 112, -1
56.803, 22, 2, 12, 112, -1
56.810, 22, 2, 12, 113, -1
56.834, 22, 2, 12, 112, -1
56.847, 23, 2, 12, 112, -1
56.861, 23, 2, 12, 111, -1
56.881, 23, 2, 12, 110, -1
56.886, 23, 2, 12, 109, -1
56.965, 23, 2, 12, 110, -1
57.008, 24, 2, 12, 110, -1
57.060, 24, 2, 12, 111, -1
57.089, 24, 2, 13, 111, -1
57.123, 25, 2, 13, 111, -1
57.132, 25, 2, 13, 110, -1
57.241, 25, 2, 13, 109, -1
57.247, 26, 2, 13, 109, -1
57.249, 26, 2, 13, 108, -1
57.278, 27, 2, 13, 108, -1
57.315, 27, 2, 13, 109, -1
57.334, 27, 2, 14, 109, -1
57.339, 27, 2, 14, 108, -1
57.399, 27, 2, 14, 107, -1
57.400, 27, 2, 14, 106, -1
57.403, 26, 2, 14, 106, -1
57.403, 26, 2, 13, 106, -1
57.420, 26, 2, 13, 105, -1
57.463, 26, 2, 13, 104, -1
57.499, 26, 2, 13, 103, -1
57.551, 26, 2, 13, 104, -1
57.637, 26, 2, 13, 105, -1
57.709, 26, 2, 13, 106, -1
57.729, 26, 2, 14, 106, -1
57.769, 27, 2, 14, 106, -1
57.782, 27, 2, 14, 107, -1
57.843, 27, 2, 14, 108, -1
57.866, 27, 2, 14, 109, -1
57.915, 27, 2, 14, 108, -1
57.928, 27, 2, 14, 109, -1
57.930, 26, 2, 14, 109, -1
57.937, 26, 2, 14, 108, -1
57.947, 26, 2, 14, 109, -1
57.974, 26, 2, 13, 109, -1
58.026, 25, 2, 13, 109, -1
58.048, 24, 2, 13, 109, -1
58.131, 23, 2, 13, 109, -1
58.156, 24, 2, 13, 109, -1
58.179, 24, 2, 13, 108, -1
58.198, 24, 2, 13, 107, -1
58.221, 24, 2, 13, 108, -1
58.223, 24, 2, 13, 109, -1
58.227, 24, 2, 13, 110, -1
58.246, 23, 2, 13, 110, -1
58.268, 23, 2, 13, 109, -1
58.270, 22, 2, 13, 109, -1
58.284, 21, 2, 13, 109, -1
58.330, 21, 2, 12, 109, -1
58.349, 22, 2, 12, 109, -1
58.351, 22, 2, 12, 108, -1
58.353, 22, 2, 12, 107, -1
58.362, 22, 2, 12, 106, -1
58.368, 22, 2, 12, 107, -1
58.389, 22, 2, 12, 106, -1
58.391, 22, 2, 12, 105, -1
58.394, 22, 2, 12, 106, -1
58.428, 22, 2, 12, 107, -1
58.445, 22, 2, 12, 108, -1
58.462, 23, 2, 12, 108, -1
58.465, 23, 2, 12, 109, -1
58.468, 24, 2, 12, 109, -1
58.496, 23, 2, 12, 109, -1
58.499, 23, 2, 12, 110, -1
58.510, 23, 2, 12, 111, -1
58.535, 23, 2, 12, 110, -1
58.550, 24, 2, 12, 110, -1
58.589, 24, 2, 13, 110, -1
58.622, 23, 2, 13, 110, -1
58.623, 23, 2, 13, 109, -1
58.648, 23, 2, 13, 110, -1
58.690, 23, 2, 13, 111, -1
58.693, 23, 2, 13, 112, -1
58.713, 24, 2, 13, 112, -1
58.715, 24, 2, 13, 111, -1
58.738, 24, 2, 13, 110, -1
58.776, 23, 2, 13, 110, -1
58.787, 23, 2, 13, 111, -1
58.795, 23, 2, 13, 110, -1
58.797, 23, 2, 13, 109, -1
58.814, 22, 2, 13, 109, -1
58.853, 21, 2, 13, 109, -1
58.883, 21, 2, 13, 108, -1
58.909, 22, 2, 13, 108, -1
58.913, 22, 2, 13, 109, -1
58.943, 22, 2, 13, 108, -1
58.965, 21, 2, 13, 108, -1
59.047, 21, 2, 13, 109, -1
59.055, 20, 2, 13, 109, -1
59.062, 20, 2, 13, 108, -1
59.079, 20, 2, 13, 109, -1
59.086, 20, 2, 14, 109, -1
59.150, 19, 2, 14, 109, -1
59.151, 18, 2, 14, 109, -1
59.184, 18, 2, 14, 108, -1
59.204, 18, 2, 14, 107, -1
59.215, 18, 2, 14, 106, -1
59.234, 19, 2, 14, 106, -1
59.247, 19, 2, 14, 107, -1
59.254, 19, 1, 14, 107, -1
59.346, 19, 1, 14, 108, -1
59.410, 19, 1, 14, 109, -1
59.456, 19, 1, 14, 108, -1
59.473, 20, 1, 14, 108, -1
59.494, 20, 1, 14, 109, -1
59.519, 21, 1, 14, 109, -1
59.529, 21, 1, 14, 108, -1
59.585, 21, 1, 14, 109, -1
59.626, 21, 1, 14, 110, -1
59.635, 21, 1, 14, 111, -1
59.686, 21, 1, 14, 110, -1
59.691, 21, 1, 13, 110, -1
59.711, 21, 1, 13, 111, -1
59.740, 22, 1, 13, 111, -1
59.747, 22, 1, 13, 112, -1
59.816, 22, 1, 13, 113, -1
59.826, 22, 1, 13, 114, -1
59.841, 22, 1, 13, 113, -1
59.865, 22, 1, 13, 114, -1
59.868, 23, 1, 13, 114, -1
59.881, 23, 1, 13, 115, -1
59.983, 23, 1, 13, 116, -1
60.069, 22, 1, 13, 116, -1
60.108, 22, 1, 13, 115, -1
60.164, 22, 1, 13, 116, -1
60.181, 22, 1, 13, 115, -1
60.251, 23, 1, 13, 115, -1
60.251, 24, 1, 13, 115, -1
60.253, 24, 1, 14, 115, -1
60.264, 23, 1, 14, 115, -1
60.279, 23, 1, 14, 116, -1
60.299, 23, 1, 13, 116, -1
60.346, 23, 1, 13, 117, -1
60.385, 23, 1, 13, 118, -1
60.488, 22, 1, 13, 118, -1
60.505, 22, 1, 12, 118, -1
60.527, 22, 1, 12, 119, -1
60.533, 22, 1, 12, 118, -1
60.652, 22, 1, 13, 118, -1
60.691, 22, 1, 13, 119, -1
60.695, 22, 1, 13, 120, -1
60.717, 22, 1, 12, 120, -1
60.720, 22, 1, 12, 119, -1
60.726, 22, 1, 12, 118, -1
60.820, 22, 1, 13, 118, -1
60.879, 22, 1, 12, 118, -1
60.892, 23, 1, 12, 118, -1
60.910, 23, 1, 12, 119, -1
60.928, 23, 1, 12, 120, -1
60.945, 23, 1, 12, 121, -1
60.959, 22, 1, 12, 121, -1
60.969, 21, 1, 12, 121, -1
60.981, 21, 1, 12, 122, -1
60.982, 22, 1, 12, 122, -1
60.990, 22, 1, 11, 122, -1
61.036, 22, 1, 11, 123, -1
61.058, 21, 1, 11, 123, -1
61.163, 21, 1, 11, 124, -1
61.183, 20, 1, 11, 124, -1
61.184, 20, 1, 11, 123, -1
61.191, 19, 1, 11, 123, -1
61.195, 20, 1, 11, 123, -1
61.214, 20, 1, 11, 124, -1
61.251, 20, 1, 11, 123, -1
61.278, 19, 1, 11, 123, -1
61.299, 20, 1, 11, 123, -1
61.392, 20, 1, 11, 122, -1
61.397, 20, 1, 11, 123, -1
61.401, 20, 1, 11, 122, -1
61.421, 20, 1, 11, 123, -1
61.473, 20, 1, 11, 122, -1
61.482, 20, 1, 11, 123, -1
61.484, 20, 1, 11, 122, -1
61.487, 20, 1, 11, 121, -1
61.569, 20, 1, 11, 120, -1
61.594, 20, 1, 11, 119, -1
61.699, 21, 1, 11, 119, -1
61.726, 22, 1, 11, 119, -1
61.742, 22, 1, 11, 118, -1
61.784, 22, 1, 11, 117, -1
61.789, 21, 1, 11, 117, -1
61.853, 21, 1, 11, 118, -1
61.880, 22, 1, 11, 118, -1
61.890, 21, 1, 11, 118, -1
61.897, 21, 1, 11, 117, -1
61.976, 21, 1, 11, 116, -1
61.991, 21, 1, 11, 115, -1
62.042, 21, 1, 11, 116, -1
62.076, 21, 1, 11, 117, -1
62.087, 21, 1, 11, 118, -1
62.118, 21, 1, 11, 117, -1
62.169, 21, 1, 11, 118, -1
62.174, 21, 1, 11, 119, -1
62.182, 21, 1, 11, 120, -1
62.187, 22, 1, 11, 120, -1
62.237, 22, 1, 11, 121, -1
62.264, 22, 1, 11, 122, -1
62.265, 22, 1, 10, 122, -1
62.294, 22, 1, 10, 123, -1
62.296, 23, 1, 10, 123, -1
62.303, 23, 1, 10, 124, -1
62.318, 23, 1, 10, 123, -1
62.353, 23, 1, 10, 124, -1
62.393, 22, 1, 10, 124, -1
62.404, 21, 1, 10, 124, -1
62.425, 21, 1, 10, 123, -1
62.449, 21, 1, 10, 122, -1
62.459, 22, 1, 10, 122, -1
62.462, 23, 1, 10, 122, -1
62.479, 23, 1, 10, 121, -1
62.521, 23, 1, 10, 122, -1
62.612, 24, 1, 10, 122, -1
62.627, 24, 1, 10, 123, -1
62.631, 24, 1, 10, 124, -1
62.683, 24, 1, 10, 125, -1
62.731, 24, 1, 10, 126, -1
62.752, 24, 1, 10, 125, -1
62.763, 25, 1, 10, 125, -1
62.802, 25, 1, 10, 126, -1
62.816, 24, 1, 10, 126, -1
62.828, 23, 1, 10, 126, -1
62.836, 23, 1, 10, 125, -1
62.933, 23, 1, 10, 124, -1
62.945, 23, 1, 10, 125, -1
62.979, 23, 1, 10, 124, -1
62.983, 23, 1, 10, 125, -1
63.001, 24, 1, 10, 125, -1
63.043, 24, 1, 10, 126, -1
63.050, 24, 1, 11, 126, -1
63.056, 24, 1, 11, 127, -1
63.063, 23, 1, 11, 127, -1
63.068, 23, 1, 12, 127, -1
63.089, 22, 1, 12, 127, -1
63.095, 22, 1, 12, 128, -1
63.104, 22, 1, 12, 127, -1
63.143, 22, 1, 13, 127, -1
63.152, 22, 1, 13, 126, -1
63.158, 23, 1, 13, 126, -1
63.160, 24, 1, 13, 126, -1
63.202, 24, 1, 13, 125, -1
63.205, 24, 1, 13, 124, -1
63.244, 24, 1, 13, 125, -1
63.255, 24, 1, 13, 126, -1
63.259, 23, 1, 13, 126, -1
63.260, 22, 1, 13, 126, -1
63.309, 22, 1, 13, 125, -1
63.324, 22, 1, 13, 124, -1
63.334, 21, 1, 13, 124, -1
63.354, 21, 1, 13, 123, -1
63.402, 21, 1, 14, 123, -1
63.432, 22, 1, 14, 123, -1
63.449, 22, 1, 14, 124, -1
63.455, 22, 1, 15, 124, -1
63.476, 22, 1, 15, 125, -1
63.514, 22, 1, 15, 126, -1
63.518, 22, 1, 14, 126, -1
63.519, 22, 1, 14, 125, -1
63.533, 22, 1, 14, 124, -1
63.536, 23, 1, 14, 124, -1
63.557, 23, 1, 14, 125, -1
63.581, 23, 1, 14, 126, -1
63.621, 23, 1, 14, 125, -1
63.657, 23, 1, 14, 124, -1
63.673, 23, 1, 14, 125, -1
63.675, 22, 1, 14, 125, -1
63.683, 22, 1, 14, 124, -1
63.686, 22, 1, 14, 125, -1
63.749, 22, 1, 14, 124, -1
63.811, 22, 1, 13, 124, -1
63.822, 22, 1, 13, 123, -1
